,categories,name,prices,site,url
2470,['sativa'],King Tut,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/king-tut/
2471,['indica'],King Kush,"[['1 gram', '$8'], ['3.5 grams', '$28'], ['7 grams', '$55'], ['14 grams', '$110'], ['28 grams', '$210']]",herbaldispatch.com,https://herbaldispatch.com/product/king-kush/
2472,['indica'],LA Confidential,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/la-confidential/
2473,['indica'],Larry OG,"[['1 gram', '$8'], ['3.5 grams', '$28'], ['7 grams', '$55'], ['14 grams', '$110'], ['28 grams', '$210']]",herbaldispatch.com,https://herbaldispatch.com/product/larry-og/
2474,['sativa'],Love Potion,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/love-potion/
2475,['sativa'],Love Potion Organic,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/love-potion-1/
2476,['indica'],Master Kush,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/master-kush/
2477,"['*sale*', 'indica']",MK Ultra,"[['1 gram', '$7'], ['3.5 grams', '$23'], ['7 grams', '$46'], ['14 grams', '$90'], ['28 grams', '$170']]",herbaldispatch.com,https://herbaldispatch.com/product/mk-ultra/
2478,['sativa'],Moby Dick,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/moby-dick/
2479,['sativa'],Neville’s Haze,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/nevilles-haze/
2480,['sativa'],Northern Lights x Haze,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/northern-lights-x-haze/
2481,['indica'],Nuken,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/nuken-2/
2482,['sativa'],OG Kush,"[['1 gram', '$7'], ['3.5 grams', '$24'], ['7 grams', '$45'], ['14 grams', '$90'], ['28 grams', '$175']]",herbaldispatch.com,https://herbaldispatch.com/product/og-kush-aaa/
2483,['sativa'],OG Shark,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/og-shark/
2484,['indica'],Pennywise (CBD),"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/pennywise-cbd-2/
2485,['sativa'],Purple Haze,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/purple-haze/
2486,['indica'],Pink Bubba,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/pink-bubba/
2487,['indica'],Pink Kush (Organic),"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$70'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/pink-kush-2/
2488,['indica'],Pink Death Star,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/pink-death-star/
2489,['indica'],Pink Muerte,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/pink-muerte/
2490,['indica'],Purple Candy Organic,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/purple-candy-indica/
2491,['indica'],Pinewarp (Outdoor),"[['1 gram', '$6'], ['3.5 grams', '$20'], ['7 grams', '$40'], ['14 grams', '$80'], ['28 grams', '$150']]",herbaldispatch.com,https://herbaldispatch.com/product/pinewarp-outdoor/
2492,['sativa'],Purple Space Cookies,"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$65'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/purple-space-cookies/
2493,['indica'],Purple White Lightning,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/purple-white-lightning/
2494,['indica'],Purple Widow,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/purple-widow/
2495,['sativa'],Super Sour Haze,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/super-sour-haze/
2496,['indica'],Shiskaberry,"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$70'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/shiskaberry/
2497,['indica'],Skywalker OG,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/skywalker-og/
2498,['sativa'],Silver Haze,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/silver-haze/
2499,['sativa'],Sour Diesel,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$110'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/sour-diesel/
2500,['sativa'],Space Queen,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/space-queen/
2501,['sativa'],Sunkiss (CBD),"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/sunkiss-cbd/
2502,['sativa'],Super Lemon Haze (Organic),"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$70'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/super-lemon-haze-2/
2503,['sativa'],Super Silver Haze,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/super-silver-haze/
2504,['sativa'],Sweet Island Skunk,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/island-sweet-skunk/
2505,['sativa'],Texada Timewarp Outdoor,"[['1 gram', '$7'], ['3.5 grams', '$24'], ['7 grams', '$45'], ['14 grams', '$90'], ['28 grams', '$170']]",herbaldispatch.com,https://herbaldispatch.com/product/texada-timewarp-outdoor/
2506,['indica'],THC Snow,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/thc-snow/
2507,['sativa'],Trainwreck,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/trainwreck/
2508,"['*sale*', 'indica']",Tuna Kush,"[['1 gram', '$7'], ['3.5 grams', '$23'], ['7 grams', '$46'], ['14 grams', '$90'], ['28 grams', '$170']]",herbaldispatch.com,https://herbaldispatch.com/product/tuna-kush/
2509,['sativa'],UK Cheese,"[['1 gram', '$10'], ['3.5 grams', '$35'], ['7 grams', '$65'], ['14 grams', '$125'], ['28 grams', '$240']]",herbaldispatch.com,https://herbaldispatch.com/product/uk-cheese/
2510,['sativa'],White Widow x UK Cheese,"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$70'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/white-widow-x-uk-cheese/
2511,['sativa'],UK White Widow,"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$70'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/uk-white-widow/
2512,['indica'],Violator Kush,"[['1 gram', '$11'], ['3.5 grams', '$38'], ['7 grams', '$70'], ['14 grams', '$130'], ['28 grams', '$250']]",herbaldispatch.com,https://herbaldispatch.com/product/violator-kush/
2513,['indica'],White Castle,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$110'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/white-castle/
2514,['sativa'],WiFi OG,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/wifi-og/
2515,['sativa'],White Haze,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/white-haze/
2516,['indica'],White Widow,"[['1 gram', '$9'], ['3.5 grams', '$30'], ['7 grams', '$60'], ['14 grams', '$115'], ['28 grams', '$220']]",herbaldispatch.com,https://herbaldispatch.com/product/white-widow/
2725,"['flowers', 'sativa']",XJ 13,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/xj-13/
2728,"['flowers', 'sativa']",Jack Diesel,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/jack-diesel/
2729,"['flowers', 'indica']",Romulan,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/romulan-strain/
2730,"['flowers', 'hybrid']",White Widow,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/white-widow-strain/
2731,"['flowers', 'hybrid']",Fruity Pebbles OG,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/fruity-pebbles-og/
2732,"['flowers', 'hybrid', 'sativa']",Acapulco Gold,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/acapulco-gold/
2733,"['flowers', 'sativa']",Quantum Kush,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/quantum-kush-strain/
2734,"['flowers', 'hybrid']",Black Tuna,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/black-tuna/
2735,"['flowers', 'indica']",Pink Kush,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/pink-kush/
2736,"['flowers', 'hybrid']",Bruce Banner,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/bruce-banner-strain/
2737,"['flowers', 'indica']",LA Confidential,"[['2.0 Grams', '$26'], ['3.5 Grams', '$39'], ['7.0 Grams', '$78'], ['14 Grams', '$156'], ['28 Grams', '$300']]",herbapproach.com,https://herbapproach.com/product/la-confidential/
2738,"['flowers', 'hybrid']",Wedding Cake,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/wedding-cake-strain/
2739,"['flowers', 'sativa']",Durban Poison,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$140'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/durban-poison/
2740,"['flowers', 'indica']",Nuken,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/nuken-strain/
2741,"['flowers', 'hybrid']",McGrupp,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/mcgrupp/
2745,"['flowers', 'hybrid']",Girl Scout Cookies,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/girl-scout-cookies/
2747,"['flowers', 'hybrid']",Island Sweet Skunk,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/island-sweet-skunk-strain/
2749,"['flowers', 'hybrid']",Bluefin Tuna,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/bluefin-tuna/
2750,"['flowers', 'indica']",Zombie OG,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/zombie-og/
2751,"['flowers', 'hybrid']",Great White Shark,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/great-white-shark/
2752,"['flowers', 'indica']",Master Kush,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/master-kush-strain/
2753,"['flowers', 'hybrid']",Cannatonic,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/cannatonic-strain/
2755,"['flowers', 'indica']",Chemdawg,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$240']]",herbapproach.com,https://herbapproach.com/product/chemdawg-strain/
2756,"['flowers', 'hybrid']",Chiesel,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/chiesel-strain/
2757,"['flowers', 'hybrid']",God’s Green Crack,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/gods-green-crack/
2758,"['flowers', 'indica']",Critical Mass,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/critical-mass-strain/
2759,"['flowers', 'hybrid']",King Kush,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/king-kush-strain/
2760,"['flowers', 'hybrid']",Berry White,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/berry-white-strain/
2761,"['flowers', 'hybrid']",Gorilla Glue #4,"[['2.0 Grams', '$26'], ['3.5 Grams', '$39'], ['7.0 Grams', '$78'], ['14 Grams', '$156'], ['28 Grams', '$300']]",herbapproach.com,https://herbapproach.com/product/gorilla-glue-4/
2762,"['flowers', 'hybrid']",Blue Afghani,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/blue-afghani/
2763,"['flowers', 'hybrid']",Rock Tuna,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/rock-tuna-strain/
2764,"['flowers', 'hybrid']",Mataro Blue,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/motaro-blue/
2765,"['flowers', 'hybrid']",Hawaiian Cookies,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/hawaiian-cookies-strain/
2766,"['flowers', 'indica']",Death Bubba,"[['2.0 Grams', '$26'], ['3.5 Grams', '$39'], ['7.0 Grams', '$78'], ['14 Grams', '$156'], ['28 Grams', '$300']]",herbapproach.com,https://herbapproach.com/product/death-bubba-strain/
2767,"['flowers', 'hybrid', 'indica']",SFV OG Kush,"[['2.0 Grams', '$22'], ['3.5 Grams', '$33'], ['7.0 Grams', '$66'], ['14 Grams', '$132'], ['28 Grams', '$260']]",herbapproach.com,https://herbapproach.com/product/sfv-og-kush-strain/
3135,"['flowers', 'sativa']",Jack Herer,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/jack-herer/
3136,"['flowers', 'indica']",MK Ultra,"[['2.0 Grams', '$20'], ['3.5 Grams', '$30'], ['7.0 Grams', '$60'], ['14 Grams', '$120'], ['28 Grams', '$240']]",herbapproach.com,https://herbapproach.com/product/mk-ultra/
3138,"['flowers', 'hybrid']",Rockstar OG,"[['2.0 Grams', '$24'], ['3.5 Grams', '$36'], ['7.0 Grams', '$72'], ['14 Grams', '$144'], ['28 Grams', '$280']]",herbapproach.com,https://herbapproach.com/product/rockstar-og/
3139,"['flowers', 'indica']",Pink Death,"[['2.0 Grams', '$28'], ['3.5 Grams', '$42'], ['7.0 Grams', '$84'], ['14 Grams', '$168'], ['28 Grams', '$320']]",herbapproach.com,https://herbapproach.com/product/pink-death/
3146,['quads aaaa+'],Cookies Grower: Blizzard Haze AAAA,"[['28-grams', '270']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-blizzard-haze-aaaa/
3147,['quads aaaa+'],Cookies Grower: Chocolate Vanilla Lover (AAAA),"[['14-grams', '150'], ['28-grams', '280']]",jjmeds.com,https://jjmeds.com/product/chocolate-vanilla-lover-aaaa/
3151,['quads aaaa+'],11 Weeks MMJ: Pink Star (AAAA),"[['28-grams', '270']]",jjmeds.com,https://jjmeds.com/product/11-weeks-mmj-pink-star-aaaa/
3152,['quads aaaa+'],Cookies Grower: Chocolate Cake (AAAA),"[['28-grams', '270'], ['14-grams', '150']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-chocolate-cake-aaaa/
3153,['sativa strains'],Lemon Cake (AAAA),"[['28-grams', '270']]",jjmeds.com,https://jjmeds.com/product/lemon-cake-aaaa/
3154,['quads aaaa+'],Cookies Grower: Slurricane (AAAA),"[['28-grams', '270'], ['14-grams', '145']]",jjmeds.com,https://jjmeds.com/product/slurricane-aaaa/
3156,['sativa strains'],Mixed Bud (As Is),"[['28-grams', '139']]",jjmeds.com,https://jjmeds.com/product/mixed-bud-purple-urkle-mixed-with-l-a-confidential-on-sale-from-200-oz-to-135-oz/
3159,['sativa strains'],African Red Congolese (AAAA),"[['28-grams', '270'], ['14-grams', '150']]",jjmeds.com,https://jjmeds.com/product/red-congolese-aaaa/
3160,['quads aaaa+'],Lindsay OG,"[['28-grams', '215'], ['14-grams', '115']]",jjmeds.com,https://jjmeds.com/product/lindsay-og/
3161,['quads aaaa+'],Blueberry (AAAA-),"[['28-grams', '230']]",jjmeds.com,https://jjmeds.com/product/blueberry-aaaa/
3162,['quads aaaa+'],General Bubba (AAAA),"[['28-grams', '270'], ['14-grams', '145']]",jjmeds.com,https://jjmeds.com/product/general-bubba-aaaa/
3163,['quads aaaa+'],Cookies Grower: Dolato (AAAA),"[['28-grams', '270'], ['14-grams', '145']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-dolato-aaaa/
3193,['quads aaaa+'],General Kush AAAA,"[['28-grams', '235']]",jjmeds.com,https://jjmeds.com/product/general-kush/
3195,['quads aaaa+'],Cookies Grower: Pink Death AAAA #2,"[['28-grams', '270']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-pink-death-aaaa/
3206,['quads aaaa+'],Cookies Grower: King Bubba #2 (AAAA),"[['28-grams', '270']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-king-bubba-aaaa/
3207,['quads aaaa+'],11 Weeks MMJ: Island Death Bubba AAAA,"[['28-grams', '270']]",jjmeds.com,https://jjmeds.com/product/11-weeks-mmj-island-death-bubba-28-grams/
3210,['quads aaaa+'],Cookies Grower: Chocolate Cream AAAA,"[['28-grams', '270'], ['14-grams', '145']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-chocolate-cream-aaaa-28-grams/
3218,['quads aaaa+'],11 Weeks MMJ: Blood Master AAAA,"[['28-grams', '240']]",jjmeds.com,https://jjmeds.com/product/11-weeks-mmj-blood-master-aaaa-28-grams/
3219,['quads aaaa+'],Cookies Grower: Chocolate Wedding Cake AAAA (ORGANIC),"[['28-grams', '270'], ['14-grams', '145']]",jjmeds.com,https://jjmeds.com/product/cookies-grower-chocolate-wedding-cake-aaaa/
3223,['quads aaaa+'],11 Weeks MMJ: Blood Rock (AAAA),"[['28-grams', '240']]",jjmeds.com,https://jjmeds.com/product/11-weeks-mmj-blood-rock-aaaa/
3272,['flower'],GELATO – BALANCED HYBRID – (AAA) – BULK,"[['1\\/4 lb', '459'], ['1 lb', '1699']]",kingtuts.ca,https://www.kingtuts.ca/product/gelato-balanced-hybrid-aaa-bulk/
3284,['indica'],SUNSET SHERBET – (SHATTER) – INDICA – (AAAA),"[['1g', '27'], ['3.5g', '79'], ['7g', '135'], ['14g', '249']]",kingtuts.ca,https://www.kingtuts.ca/product/sunset-sherbet-shatter-indica-aaaa/
3287,['indica'],PINE TAR KUSH – INDICA – (AAA),"[['3.5g', '28'], ['7g', '48'], ['14g', '84'], ['28g', '159']]",kingtuts.ca,https://www.kingtuts.ca/product/pine-tar-kush-indica-aaa/
3290,['balanced-hybrid'],ROCKSTAR (SMALLS) – BALANCED HYBRID – (AA),"[['14gr', '69'], ['28gr', '119']]",kingtuts.ca,https://www.kingtuts.ca/product/rockstar-smalls-indica-sativa-aa/
3291,['indica'],NORTHERN SOUL – INDICA – (AA) – (GREEN HOUSE GROWN) – BULK,"[['1\\/2 lb', '639'], ['1 lb', '1239']]",kingtuts.ca,https://www.kingtuts.ca/product/northern-soul-indica-aa-green-house-grown-bulk/
3296,['ounce deals flower'],KING TUTS TRIM (2 OUNCES),"[['2oz', '69']]",kingtuts.ca,https://www.kingtuts.ca/product/king-tuts-trim/
3301,['ounce deals flower'],MIXED SMALLS,"[['28g', '99']]",kingtuts.ca,https://www.kingtuts.ca/product/mixed-smalls/
3304,['bulk flower'],VIOLATOR KUSH – INDICA – (AAA)- BULK,"[['1\\/4 lb', '599'], ['1\\/2 lb', '1149'], ['1 lb', '1999']]",kingtuts.ca,https://www.kingtuts.ca/product/violator-kush-indica-aaa-bulk/
3305,['indica'],VIOLATOR KUSH – INDICA – (AAA),"[['3.5gr', '29'], ['7gr', '49'], ['14gr', '85'], ['28gr', '169']]",kingtuts.ca,https://www.kingtuts.ca/product/violator-kush-indica-aaa/
3306,['balanced-hybrid'],GOD’S GREEN CRACK – BALANCED HYBRID – (AAA),"[['3.5g', '28'], ['7g', '47'], ['14g', '82'], ['28g', '155']]",kingtuts.ca,https://www.kingtuts.ca/product/gods-green-crack-indica-sativa-aaa/
3310,['balanced-hybrid'],OG KUSH – BALANCED HYBRID – (AAA),"[['3.5g', '28'], ['7g', '47'], ['14g', '82'], ['28g', '155']]",kingtuts.ca,https://www.kingtuts.ca/product/og-kush-indica-sativa-aaa/
3312,['indica'],NUKEN – INDICA – (AAA),"[['3.5gr', '27'], ['7gr', '45'], ['14gr', '79'], ['28gr', '149']]",kingtuts.ca,https://www.kingtuts.ca/product/nuken-indica-aaa/
3335,['sativa'],SATIVA – DAYTIME USE FOR ENERGY AND HEAD HIGH – (AAA),"[['5g_1', '3.95000000000000017763568394002504646778106689453125'], ['5g_5', '18.75'], ['5g_10', '29.949999999999999289457264239899814128875732421875']]",kingtuts.ca,https://www.kingtuts.ca/product/sativa-daytime-use-for-energy-and-head-high-aaa/
3348,['cannabis'],Very Berry Haze (100% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/very-berry-haze/
3349,['cannabis'],Cookies And Cream (50% Indica / 50% Sativa) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/cookies-and-cream/
3350,['cannabis'],Moby Dick (75% Sativa / 25% Indica) (AAAA),"[['1 gram', '$9'], ['3.5g (1/8th ounce)', '$33'], ['7g (1/4 ounce)', '$60'], ['14g (1/2 ounce)', '$105'], ['28g (1 ounce)', '$195']]",shamrockcannabis.com,https://shamrockcannabis.com/product/moby-dick/
